image_path,split,pred_text,confidence,format_ok,signature,priority,reason,plate_text
data/crnn_crops/train/IMG_3548_jpg.rf.4bc21e76b804200f3a75a066de8b7ccb.jpg,train,1-68988,0.9347,0,D-DDDDD,1,format-invalid,
data/crnn_crops/train/IMG_5791_jpg.rf.2d81b56533ace67dd60ffdd28bf12d82.jpg,train,16-4575,0.9349,0,DD-DDDD,1,format-invalid,
data/crnn_crops/train/IMG_3594_jpg.rf.cf20a98556bcfb7139ca018c0e4c1df0.jpg,train,3A-A026,0.9351,0,DL-LDDD,1,format-invalid,
data/crnn_crops/train/IMG_6288_jpg.rf.5e26050dc98982ff7af8a7e0ab50b19e.jpg,train,29B-7121,0.9357,0,DDL-DDDD,1,format-invalid,
data/crnn_crops/train/Siem-Reap-number-plate_25_jpeg.rf.8d94075bc5930c67453200799a2f6af0.jpg,train,AM-5111,0.9358,0,LL-DDDD,1,format-invalid,
data/crnn_crops/train/IMG_8777_jpg.rf.1497c4a516db01ad6d8a98f5bd962bb0.jpg,train,3A-018,0.9361,0,DL-DDD,1,format-invalid,
data/crnn_crops/train/IMG_6290_jpg.rf.854dcc30fae9ad42249b86f38aa75f33.jpg,train,29A-5166,0.9366,0,DDL-DDDD,1,format-invalid,
data/crnn_crops/train/IMG_4470_jpg.rf.5f66bc2ae381b51c78446561314fa6ce.jpg,train,2A-158,0.9376,0,DL-DDD,1,format-invalid,
data/crnn_crops/valid/s-823940167324999261077326-b_jpg.rf.f310c52124d333e862b9b2b6bbd5eb78.jpg,valid,16-4575,0.9376,0,DD-DDDD,1,format-invalid,
data/crnn_crops/train/images-2-_jpg.rf.d3d90060eaae48c2709643abf6b552f6.jpg,train,14E-8332,0.9378,0,DDL-DDDD,1,format-invalid,
data/crnn_crops/train/IMG_3248_jpg.rf.41a92d1df076bf0e8d5c940716b61fb3.jpg,train,AM-5111,0.9378,0,LL-DDDD,1,format-invalid,
data/crnn_crops/train/IMG_7532_jpg.rf.8febe53bdf68158e7b1dd83fc4499da0.jpg,train,14E-8332,0.9378,0,DDL-DDDD,1,format-invalid,
data/crnn_crops/train/IMG_2756_jpg.rf.def7658b5b2cdab15ec0e20b23581993.jpg,train,1S0707,0.9385,0,DLDDDD,1,format-invalid,
data/crnn_crops/train/IMG_8411_jpg.rf.bc584eb23af22619016995c81a85b669.jpg,train,28B-1323,0.9406,0,DDL-DDDD,1,format-invalid,
data/crnn_crops/train/IMG_5914_jpg.rf.ddac1583fb39121d94d2a7a3783b2cff.jpg,train,14-3212,0.9408,0,DD-DDDD,1,format-invalid,
data/crnn_crops/train/IMG_7714_jpg.rf.49b2ecfc481d811814f6550300d949dc.jpg,train,16A-3004,0.9413,0,DDL-DDDD,1,format-invalid,
data/crnn_crops/valid/IMG_1209_jpg.rf.047d60521645727dfd766d6645ba655a.jpg,valid,1J1666,0.9413,0,DLDDDD,1,format-invalid,
data/crnn_crops/train/IMG_6055_jpg.rf.a60cb1ee22186e01eac71ff0df98767c.jpg,train,26B-8128,0.9424,0,DDL-DDDD,1,format-invalid,
data/crnn_crops/valid/IMG_3538_jpg.rf.5c2c98b6ecd3e2a772cc5615dfa4c523.jpg,valid,16-8553,0.9432,0,DD-DDDD,1,format-invalid,
data/crnn_crops/train/IMG_3624_jpg.rf.58f70cc9fddce0a751dd5f98d32be4bb.jpg,train,10A-2367,0.9445,0,DDL-DDDD,1,format-invalid,
data/crnn_crops/valid/IMG_2963_jpg.rf.d784c775dcfcb8591215d4b9550eec78.jpg,valid,1L3086,0.946,0,DLDDDD,1,format-invalid,
data/crnn_crops/train/Koh-Kong-number-plate_22_jpeg.rf.b1425aca4fa4baeb25d503958c7e99b4.jpg,train,2A-314,0.9465,0,DL-DDD,1,format-invalid,
data/crnn_crops/train/IMG_9374_jpg.rf.c3b1c873b7bffad5ec6db4e21c3195bc.jpg,train,2A-244,0.9467,0,DL-DDD,1,format-invalid,
data/crnn_crops/valid/IMG_6471_jpg.rf.88c0b47062b5257de48b8f852d96efa5.jpg,valid,77776,0.9483,0,DDDDD,1,format-invalid,
data/crnn_crops/train/IMG_3140_jpg.rf.2da9bab7103544072414411eb91525d7.jpg,train,2A-263,0.949,0,DL-DDD,1,format-invalid,
data/crnn_crops/train/IMG_d6102_JPG.rf.dff1a755aab7ff6f14c36121150e9b14.jpg,train,2C3834,0.9498,0,DLDDDD,1,format-invalid,
data/crnn_crops/train/IMG_9763_jpg.rf.13efb94a9093a17e5ea81390d34311bc.jpg,train,29N-5208,0.9504,0,DDL-DDDD,1,format-invalid,
data/crnn_crops/valid/dsihjtrgv_jpg.rf.1e51ce0d0c31f4bd937916547f0ea7d9.jpg,valid,2A--332,0.9509,0,DL-DDD,1,format-invalid,
data/crnn_crops/train/IMG_7976_JPG.rf.11999ca6a022b47989c0330b15731adb.jpg,train,29-7573,0.9557,0,DD-DDDD,1,format-invalid,
data/crnn_crops/train/IMG_2691_jpg.rf.aff525047c6ab0a8b9220beb08adfdcb.jpg,train,1Q-572,0.9559,0,DL-DDD,1,format-invalid,
data/crnn_crops/train/IMG_3665_jpg.rf.a3981215ee8511e37a8232d8e89dd61f.jpg,train,1L7254,0.9561,0,DLDDDD,1,format-invalid,
data/crnn_crops/train/IMG_1225_jpg.rf.40141bafd0c26ae8d248dc4ac1a9ce27.jpg,train,2A-444,0.9577,0,DL-DDD,1,format-invalid,
data/crnn_crops/train/skdwoednvksufwsk_jpg.rf.0dedb436e96803933a42b00f4debc5e6.jpg,train,2A-444,0.9596,0,DL-DDD,1,format-invalid,
data/crnn_crops/train/96b0fab2-a924-4d90-8cea-2323bea7c0fe_Big_jpg.rf.a37dd670303d8b476a0960322c09f680.jpg,train,2A-332,0.9603,0,DL-DDD,1,format-invalid,
data/crnn_crops/train/images-7-_jpg.rf.70d5fd09133a8624df4385c9752f644c.jpg,train,4AJ332,0.9605,0,DLLDDD,1,format-invalid,
data/crnn_crops/train/IMG_9333_jpg.rf.2a6f8bb6fde6c10c034183762eca0da8.jpg,train,4AJ332,0.9605,0,DLLDDD,1,format-invalid,
data/crnn_crops/train/IMG_5306_jpg.rf.4f29be7739675421b7e825de58100605.jpg,train,2BB-5459-,0.9622,0,DLL-DDDD-,1,format-invalid,
data/crnn_crops/train/IMG_5309_jpg.rf.b76dd5b72a33fc57772920104359498f.jpg,train,29-662,0.9633,0,DD-DDD,1,format-invalid,
data/crnn_crops/train/IMG_6672_jpg.rf.2a644841e1ffbd2b5a0eb231d1d749b9.jpg,train,29E-7386,0.9647,0,DDL-DDDD,1,format-invalid,
data/crnn_crops/train/Siem-Reap-number-plate_15_jpeg.rf.3e5e7c54273bff8ec311cf4e0285f906.jpg,train,3A0657,0.9667,0,DLDDDD,1,format-invalid,
data/crnn_crops/train/-honda-dream-2011-127675168440055928187djfg804-f_jpg.rf.dd6a611266a6d62226ecd4a2c4127e92.jpg,train,1B-010,0.9679,0,DL-DDD,1,format-invalid,
data/crnn_crops/valid/1c1ae5ec-d97b-451c-b2f2-8ff1d1842d44_jpg.rf.4737df933d4edc7d09834115a28d297c.jpg,valid,A-2673,0.9699,0,L-DDDD,1,format-invalid,
data/crnn_crops/valid/IMG_5466_jpg.rf.885cf7b180b88af31c9e0e041b938dd1.jpg,valid,21-8533,0.9708,0,DD-DDDD,1,format-invalid,
data/crnn_crops/valid/sakfjroghahffnvnfjf_jpg.rf.1fdfd6421dfd619c43eab013f5bf5167.jpg,valid,2A1283,0.9713,0,DLDDDD,1,format-invalid,
data/crnn_crops/train/9dfbae66-a632-414f-9898-aaa19d0bc218_jpg.rf.5ded0e9a2d022b0b75a2a04652f3ac47.jpg,train,4A-10710,0.9748,0,DL-DDDDD,1,format-invalid,
data/crnn_crops/train/3330eede-c5fa-4182-9aab-caa6e5accefa_jpg.rf.8c989c0432d7cd8ebb580c092d8b031f.jpg,train,A-0577,0.9765,0,L-DDDD,1,format-invalid,
data/crnn_crops/train/Tboung-Khmum-number-plate_19_jpeg.rf.d93527cbe43cf1663f22f41634f0b244.jpg,train,21-8533,0.9765,0,DD-DDDD,1,format-invalid,
data/crnn_crops/train/0c48beb5-e623-469b-8e9a-4d315221f6c2_jpg.rf.8ac06ba12d81c7250b890567e4c2fa08.jpg,train,3A-738,0.9791,0,DL-DDD,1,format-invalid,
data/crnn_crops/valid/6f2e3ff8-25e0-403a-831b-cbdc0a63e8f9_Big_jpg.rf.8e8525f345a6fc59efcdb1d351e6a95c.jpg,valid,2A-444,0.9813,0,DL-DDD,1,format-invalid,
data/crnn_crops/train/8274c12a-37c4-4d46-a3e3-9ae60dfbbae7_Big_jpg.rf.6b89da8fa8bc301b6742df22584d1dfc.jpg,train,2A-444,0.9839,0,DL-DDD,1,format-invalid,
data/crnn_crops/train/IMG_6207_jpg.rf.419c2b2224a2634b0b3b445993fa96cc.jpg,train,2A-444,0.9844,0,DL-DDD,1,format-invalid,
data/crnn_crops/train/profile_377514_1559553643_53_jpg.rf.2b8732fe0a7c520b3569059ae6a6bf95.jpg,train,2A1283,0.9866,0,DLDDDD,1,format-invalid,
data/crnn_crops/train/287741582_785431769501318_kffjfd2504595944756724158_n_jpg.rf.cbda86e6f85514ded52bc3e0646bea02.jpg,train,3A-067,0.9868,0,DL-DDD,1,format-invalid,
data/crnn_crops/train/IMG_8364_jpg.rf.de37757aec3bd5a1dac158238a9af033.jpg,train,1E-204,0.987,0,DL-DDD,1,format-invalid,
data/crnn_crops/valid/IMG_4595_jpg.rf.86e083572755cd99a49be67c5ac83198.jpg,valid,1E3544,0.9893,0,DLDDDD,1,format-invalid,
data/crnn_crops/valid/IMG_8516_JPG.rf.0e68f0dda413869f7f6187e6d8942258.jpg,valid,107916,0.9897,0,DDDDDD,1,format-invalid,
data/crnn_crops/train/photo_2023-05-31_16-46-14_jpg.rf.a9048b9ce49b84db49ff1749497cc244.jpg,train,1E3544,0.9898,0,DLDDDD,1,format-invalid,
data/crnn_crops/train/6b55415f-40d8-4843-ac80-8999a4c5f6e2_jpg.rf.bb61458c39ae3b7b46ca0fdd629bf569.jpg,train,A-0577,0.9949,0,L-DDDD,1,format-invalid,
data/crnn_crops/valid/668827-12-1635174351-31776232-b_jpg.rf.65051633209fd586410d5acff15d5148.jpg,valid,2A416,0.9966,0,DLDDD,1,format-invalid,
data/crnn_crops/train/IMG_8633_JPG.rf.2a6c937f090a1c4bb9328cae56a284a3.jpg,train,2-9570,0.5357,1,D-DDDD,2,low-confidence,
data/crnn_crops/train/IMG_2654_jpg.rf.72bf89796a5ad340143fb35c1593f8de.jpg,train,1-9800,0.572,1,D-DDDD,2,low-confidence,
data/crnn_crops/train/C959-A927-507-C-44-D9-9772-985566176-B71_jpg.rf.17289b7c8138b216bcc2af02359d8bb8.jpg,train,3EKG3E06,0.6004,1,DLLLDLDD,2,low-confidence,
data/crnn_crops/train/IMG_6617_jpg.rf.4c008411417a6eb288f58621f09a2ff0.jpg,train,3EKG3E06,0.6004,1,DLLLDLDD,2,low-confidence,
data/crnn_crops/train/IMG_8758_jpg.rf.4c70afffd8d47b7267e38812de03733c.jpg,train,3EKG3E06,0.6004,1,DLLLDLDD,2,low-confidence,
data/crnn_crops/valid/IMG_9232_jpg.rf.96ee6fe1fb6d51f05beba1b561555850.jpg,valid,4EN63E06,0.6214,1,DLLDDLDD,2,low-confidence,
data/crnn_crops/valid/IMG_123_jpg.rf.4b4d9ac0660ddaab34a8c0e4896e8cb9.jpg,valid,2--7976,0.6272,1,D-DDDD,2,low-confidence,
data/crnn_crops/train/396-F7253-B804-4-C8-E-BC24-83-C8-E689810-E_jpg.rf.8e187dab258f22d24abe160742c18565.jpg,train,A0N7ME48,0.6699,1,LDLDLLDD,2,low-confidence,
data/crnn_crops/train/IMG_8558_jpg.rf.be6a9c57d41501a02830cf884424f3b9.jpg,train,3-1673,0.681,1,D-DDDD,2,low-confidence,
data/crnn_crops/train/IMG_9099_jpg.rf.9b3d11dd323d59f591ec54ccac594902.jpg,train,1-9169,0.6869,1,D-DDDD,2,low-confidence,
data/crnn_crops/train/Pailin-number-plate_28_jpeg.rf.9866dc8771008f5cca3209012223a4d6.jpg,train,4A-4204,0.689,1,DL-DDDD,2,low-confidence,
data/crnn_crops/train/IMG_2998_jpg.rf.caa114d4ed1c9077b2ffa886b76cceec.jpg,train,4F-6716,0.71,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/valid/IMG_8840_JPG.rf.1c145aa499d545b529d45b64e3013045.jpg,valid,1G-0677,0.7106,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_7515_jpg.rf.e18bcb033998982249dc79103a70b1ec.jpg,train,4-3196,0.7202,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_8544_JPG.rf.89a2cdcc21cd4f946584cb3ed7a8602f.jpg,train,2-0056,0.7219,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_5806_jpg.rf.3abc8d30276fe82bdbe6393958201131.jpg,train,2-1360,0.7272,1,D-DDDD,3,mid-confidence,
data/crnn_crops/valid/IMG_8498_JPG.rf.27d3b167a9f3987811f18dca38de4c5b.jpg,valid,1B-5769,0.7339,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_6928_jpg.rf.8c8e450fc03e6734e6076ecf12ca32a6.jpg,train,A07ME48,0.7461,1,LDDLLDD,3,mid-confidence,
data/crnn_crops/train/IMG_8534_JPG.rf.646e7b7bcd51aeb05c4a37e42be2b4eb.jpg,train,4AB-8286,0.7587,1,DLL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_3154_jpg.rf.7841b313a38eac672052486e15b785cf.jpg,train,2A--9998,0.7636,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/valid/download-2-_jpg.rf.9a31901b35dcdc543c698007a24d0311.jpg,valid,1-1460,0.7654,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/a-large-isuzu-police-vehicle-is-parked-on-a-city-street-in-phnom-penh-DFECYT_jpg.rf.795984b39a3b386cd7b48915fffd6ddb.jpg,train,3-0069,0.7735,1,D-DDDD,3,mid-confidence,
data/crnn_crops/valid/images-3-_jpg.rf.3728d3b381378b88d3de2fc2b1bfaf52.jpg,valid,1-7360,0.7883,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/97685892_1534646800043472_9199469813708095488_n_jpg.rf.0c302d98a76726cba590968c2b76961d.jpg,train,3C-9985,0.8034,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/SJG3TEG_jpg.rf.e7e0534324e4ed988cddc64bd4b8fc55.jpg,train,1L-1301,0.8036,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_5888_jpg.rf.3120d9a8353123b1675bfb4026e6c1a3.jpg,train,3C-9985,0.8042,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_6570_jpg.rf.360c7afced4eeacd27a157006cff9035.jpg,train,1AC-1362,0.8077,1,DLL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_3301_jpg.rf.d331bbebd5419ecc4a25903dcb772c86.jpg,train,1Q-2629,0.8081,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/photo_2023-05-31_16-47-59_jpg.rf.8b223360950ace250b32f98bc8cc6b46.jpg,train,1B-8653,0.8084,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/images-3-_jpg.rf.7aeb169ddd16fa11cde07df285b2180d.jpg,train,1H-9837,0.814,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_9080_jpg.rf.169cec132d0cf4bd417cfac42b40fc94.jpg,train,4-7267,0.8168,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_9599_jpg.rf.add426b2a20943aa0eb98da2f2eb9d54.jpg,train,7S-5666,0.8242,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/Z8OQccE_jpg.rf.fc7e83569304557c4d4dc48839683fbf.jpg,train,7S-5666,0.8242,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_5752_jpg.rf.c380a3f19d6adee64c8a0b9dd1b9a6e8.jpg,train,1S-4707,0.8245,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_9522_jpg.rf.3e19e0179d45ccd3beab17c907158700.jpg,train,2-7574,0.8249,1,D-DDDD,3,mid-confidence,
data/crnn_crops/valid/IMG_9076_jpg.rf.a73d6f114deec5d9523289ac9b9b3c2e.jpg,valid,1AA-5676,0.8251,1,DLL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_8812_JPG.rf.1a7b30915e19a5c3cc56ef4002c843bf.jpg,train,1A-1206,0.8258,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/5-AB16-AE2-83-D9-4396-B228-D469-DAFCC993_jpg.rf.50ebe0b2f4a19e1ec694230456e584bd.jpg,train,1J-8066,0.8267,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/Kratie-number-plate_6_jpeg.rf.41ddfdac2297c598745fcb2cdd6ae356.jpg,train,2A-2766,0.8287,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_7731-3_JPG.rf.0539eb5b5e232d55907018e98540b676.jpg,train,1A-7649,0.8301,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/5-AB16-AE2-83-D9-4396-B228-D469-DAFCC993_jpg.rf.ff492bba7f3fa9c32024dbc9412e163d.jpg,train,1J-8066,0.8304,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_7200_jpg.rf.f5188aff6f2e4f273eabf0f41f50a8ca.jpg,train,2T-6053,0.8309,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/Preah-Sihanouk-number-plate_26_jpeg.rf.2663ef21ab2ca9f100df5bd42e676132.jpg,train,1M-2126,0.8318,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/valid/IMG_4928_jpg.rf.a42a168c1a24d0b54a11b9f4e92507f8.jpg,valid,2-8886,0.8318,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_1142_jpg.rf.18b9eb9c12a37025f4ace9c3d52da4a4.jpg,train,1J-8066,0.8321,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/valid/Siem-Reap-number-plate_8_jpeg.rf.89033f6ee0d2861a08cec07e67b02910.jpg,valid,1-7460,0.8329,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_8750_JPG.rf.22ab38095fb8c7411778217f643789fa.jpg,train,2C-2901,0.8343,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_5044_jpg.rf.2146946b6f8068721a80c37d10686f52.jpg,train,2AA-0262,0.8368,1,DLL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_6955_jpg.rf.e44fc256e639b48092757e174d10103e.jpg,train,8-0060,0.8389,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_8225_jpg.rf.1aeba39f6ebebc2c3d949aabc04f3374.jpg,train,2D-3507,0.8395,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_9472_jpg.rf.c8a8f68a49b77600efa7bb5746b72b44.jpg,train,2S-8251,0.8399,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_7250_jpg.rf.ccfcf595090ec7df63317cfd990bd1dd.jpg,train,3A-6261,0.8414,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_7630_jpg.rf.de3941346aa43b98bef6be4ed341930e.jpg,train,2AA-9777,0.8425,1,DLL-DDDD,3,mid-confidence,
data/crnn_crops/train/Siem-Reap-number-plate_23_jpeg.rf.87044c453cda9199f68e3e5e8070c61a.jpg,train,1TG-0770,0.8463,1,DLL-DDDD,3,mid-confidence,
data/crnn_crops/train/Mondulkiri-number-plate_25_jpeg.rf.7cf0c5a7a07ee1134ea4c2d0d2d2001d.jpg,train,3AJ-2666,0.8474,1,DLL-DDDD,3,mid-confidence,
data/crnn_crops/train/Kandal-number-plate_29_jpeg.rf.c7d4bda39b83f7aa13ba4857d07d00e5.jpg,train,3C-8271,0.8476,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/ac2f8131-869e-43d4-9d78-79146caeee9b_jpg.rf.933543be61ea36ed4263594f5f4e7a25.jpg,train,4-0070,0.8489,1,D-DDDD,3,mid-confidence,
data/crnn_crops/valid/IMG_8989_jpg.rf.5392a130d546c565909cc28ebc900ef3.jpg,valid,1-0123,0.8493,1,D-DDDD,3,mid-confidence,
data/crnn_crops/valid/gs-300-full-option-p1-642169168rifjdk164600573250836-c_jpg.rf.aa090c6c2b7ce8792d2106c170335359.jpg,valid,2D-5055,0.8505,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/valid/IMG_8954_jpg.rf.a55ec2d4b9f1270ef2ba2463e7489738.jpg,valid,1P-5310,0.8522,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/images-1-_jpg.rf.a6f99ba049883e95e68d4b8f1a4fe1c9.jpg,train,1-0123,0.8524,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/pruis-2010-option-4-271672167282413238829690-c_jpg.rf.4c42e16b2bcb383b9ec25c975090a5a3.jpg,train,2G-0640,0.854,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/postnews-com-kh-2022-09-09_15-53-08_jpg.rf.f9e10f9fe9a069409c24a55995bfa1cf.jpg,train,2-9894,0.8556,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_6741_jpg.rf.3925002839b1ff6ff94e2514d881cf26.jpg,train,6XS-7272,0.8578,1,DLL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_5235_jpg.rf.9ad024711cc20d70bbd2a86de6db0902.jpg,train,1A-2793,0.8591,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/images-14-_jpg.rf.a7fa8e604d1f011a5a566c35479c21fb.jpg,train,1-1266,0.8608,1,D-DDDD,3,mid-confidence,
data/crnn_crops/valid/IMG_8807_JPG.rf.9a0b3a712c71407fda6ab05ab94d5bca.jpg,valid,1Z-6659,0.8625,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_4261_jpg.rf.bd4ad7eb584683e63bd728b8deb2b55d.jpg,train,1B-7778,0.8638,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_3178_jpg.rf.19b47d93bb534b12f85764411d41f453.jpg,train,2Q-7889,0.8639,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_3064_jpg.rf.e55c8132b1163e4764d7be38a019af08.jpg,train,1B-4853,0.8644,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_8514_JPG.rf.cc03fbd07360aa532e4a6165a7ef6c12.jpg,train,1H-6678,0.8654,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_9110_JPG.rf.59706a07b60dd672007150fbe8a1aacd.jpg,train,2C-7685,0.8657,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/valid/09aa6e1d-48df-4042-8896-d0eb30654ffc_jpg.rf.b9fff168d57dd5458f34d09569ed8925.jpg,valid,3A-0052,0.8661,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_8055_jpg.rf.d4cec4b9a9b332f62cc2d162f7358132.jpg,train,3A-1638,0.8673,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_9214_JPG.rf.0a9986f6d29239e3ae63c4e36463cc4d.jpg,train,1I-2479,0.8681,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_9278_jpg.rf.13ab09e856e1af388e8a3f54a2959e18.jpg,train,1-4618,0.8684,1,D-DDDD,3,mid-confidence,
data/crnn_crops/valid/IMG_2680_jpg.rf.ddae02910b5d05dc589519d2292a99d7.jpg,valid,2C-6336,0.8685,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_8742_JPG.rf.1ba5268a3ddec96d33bd3b1785e68429.jpg,train,1A-1573,0.8686,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_8533_JPG.rf.16727db6e92257e696699e8a1b85bfe6.jpg,train,1S-2814,0.8688,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_9994_jpg.rf.658fead40c33db9c3bbaf7cb7aa41512.jpg,train,2--5068,0.8688,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_d5066_JPG.rf.185d0d3b0b9c78ab5ee5c10ef4b2c6fc.jpg,train,1P-4895,0.869,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/ec3c6c4c-0722-468a-8264-6ab6e43959b0_jpg.rf.395e37641f8a966ef2beca1ee9b1ba98.jpg,train,4A-0836,0.87,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_6000_jpg.rf.a5cc2d6034c6bd718a3bae4a632e8af3.jpg,train,1A-6474,0.8705,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_6871_jpg.rf.d833a31287ef0bc1fc26e20ab928a5b9.jpg,train,3D-8791,0.8705,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/photo_2023-05-31_16-46-07_jpg.rf.636018f5f3fea5f9e56e6fce42ce93bc.jpg,train,1E-9332,0.8709,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/valid/IMG_4287_jpg.rf.0e46e3d682f8b86ac3946e0034035330.jpg,valid,1E-6729,0.871,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/valid/08dd6bde-8bbe-4edc-9a30-2035e5c92f9d_jpg.rf.2964120ec0c4da41ebbb5d7992460fc7.jpg,valid,4A-0263,0.8717,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/valid/IMG_d6245_JPG.rf.6bc307a7e2a69a2ad6e6dec8739d8f4b.jpg,valid,2A-7696,0.872,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_8530_JPG.rf.26558a1a7422374dd85903fe32878381.jpg,train,3P-0355,0.8722,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/Screenshot-2023-05-10-163755_png.rf.55b472a42c219fde88be243b05ac643f.jpg,train,2A-0068,0.8726,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_9271_jpg.rf.544e5ebab719394860d7898a0da3967d.jpg,train,1K-2344,0.8727,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/Police_pick-up_truck_in_Cambodia-1-_jpg.rf.8fcf3bf83ec1abe2f36932b0339e9903.jpg,train,2-0931,0.873,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_3401_jpg.rf.fda99e9e6fa3b0d1cb5811ef05892a5b.jpg,train,1S-6958,0.8733,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_5682_jpg.rf.04b43de655759926a4a566c19ffc3e14.jpg,train,1P-2892,0.8734,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/train/IMG_8729_JPG.rf.cb6ca76d9a2333af169a1f6fb7033457.jpg,train,1C-4924,0.8734,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/valid/519297-1653213892-17397848-g_jpg.rf.dfa40956f989e89dfc9a5fcb116ed791.jpg,valid,2A-6855,0.8756,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/valid/100095856e_jpg.rf.659d88a38849043c05d39b387befa62c.jpg,valid,2-9090,0.8776,1,D-DDDD,3,mid-confidence,
data/crnn_crops/train/images-6-_jpg.rf.deaeed8c77f9c1d1d74bfa8f5b9d5803.jpg,train,1D-4124,0.8784,1,DL-DDDD,3,mid-confidence,
data/crnn_crops/valid/nsxkfjowejfsntlskfj_jpg.rf.5fdfba3b0a2b4095d906ce7e76d74610.jpg,valid,2-9676,0.879,1,D-DDDD,3,mid-confidence,
